game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Microsoft Solitaire Collection (Windows),https://www.trueachievements.com/game/Solitaire-Collection/achievements,windows,10 / 51,10 / 40,1 / 3,Owned,,,,31 Jul 13,,31 Jul 13
Shuffle Party (Windows),https://www.trueachievements.com/game/Shuffle-Party-Windows-8/achievements,windows,95 / 390,70 / 200,4 / 10,Owned,,,,11 Jun 13,,12 Jun 13
Kinect Sports: Season Two,https://www.trueachievements.com/game/Kinect-Sports-2/achievements,xbox-360,"192 / 2,962","145 / 1,000",10 / 50,Owned,,,,20 Aug 12,,30 Nov 12
Madden NFL 12,https://www.trueachievements.com/game/Madden-NFL-12/achievements,xbox-360,"283 / 1,830","220 / 1,000",8 / 36,Owned,,,,22 Sep 11,,02 Aug 12
Kinect Sports,https://www.trueachievements.com/game/Kinect-Sports/achievements,xbox-360,"757 / 3,323","460 / 1,000",23 / 50,Owned,,,,31 Dec 10,,13 Jun 12
Kinect Star Wars,https://www.trueachievements.com/game/Kinect-Star-Wars/achievements,xbox-360,"524 / 5,637","265 / 1,000",13 / 50,Owned,,,,29 Apr 12,,09 May 12
Cabela's Big Game Hunter 2010,https://www.trueachievements.com/game/Cabelas-Big-Game-Hunter-2010/achievements,xbox-360,"833 / 1,957","580 / 1,000",23 / 27,Owned,,,,22 Jul 11,,26 Apr 12
NCAA Football 12,https://www.trueachievements.com/game/NCAA-Football-12/achievements,xbox-360,"15 / 2,123","15 / 1,000",1 / 39,Owned,,,,18 Feb 12,,18 Feb 12
LEGO Star Wars: The Complete Saga,https://www.trueachievements.com/game/LEGO-Star-Wars-the-Complete-Saga/achievements,xbox-360,"875 / 1,881","550 / 1,000",25 / 42,Owned,,,,08 Feb 11,,19 Dec 11
Kinect Adventures,https://www.trueachievements.com/game/Kinect-Adventures/achievements,xbox-360,"328 / 3,583","215 / 1,000",10 / 32,Owned,,,,02 Jan 11,,19 Dec 11
Madden NFL 11,https://www.trueachievements.com/game/Madden-NFL-11/achievements,xbox-360,"276 / 1,691","215 / 1,000",5 / 24,Owned,,,,02 Jan 11,,04 Dec 11
Harry Potter & The Deathly Hallows Pt. 1,https://www.trueachievements.com/game/Harry-Potter-and-the-Deathly-Hallows/achievements,xbox-360,"35 / 2,309","15 / 1,000",1 / 49,Owned,,,,22 Jul 11,,22 Jul 11
Hexic HD,https://www.trueachievements.com/game/Hexic/achievements,xbox-360,27 / 810,25 / 200,3 / 12,Owned,,,,29 Apr 14,,23 Jun 11
Forza Motorsport 2,https://www.trueachievements.com/game/Forza-Motorsport-2/achievements,xbox-360,"10 / 2,485","10 / 1,000",2 / 44,Owned,,,,27 Feb 11,,27 Feb 11
