game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Just Cause 4,https://www.trueachievements.com/game/Just-Cause-4/achievements,xbox-one,"53 / 4,515","45 / 1,000",2 / 34,Owned,,,3 hrs 33 mins,15 Mar 19,,15 Mar 19
Assassin's Creed Syndicate,https://www.trueachievements.com/game/Assassins-Creed-Syndicate/achievements,xbox-one,"20 / 1,928","20 / 1,000",1 / 49,Owned,,,,03 Mar 19,,03 Mar 19
KINGDOM HEARTS III,https://www.trueachievements.com/game/Kingdom-Hearts-3/achievements,xbox-one,"180 / 2,991","130 / 1,000",11 / 45,Owned,,,12 hrs 35 mins,29 Jan 19,,16 Feb 19
Madden NFL 19,https://www.trueachievements.com/game/Madden-NFL-19/achievements,xbox-one,"1,464 / 2,730","665 / 1,000",30 / 38,Owned,,,269 hrs 13 mins,07 Aug 18,,08 Feb 19
Celeste,https://www.trueachievements.com/game/Celeste/achievements,xbox-one,"20 / 2,336","20 / 1,000",1 / 30,Owned,,,29 mins,23 Jan 19,,23 Jan 19
Wolfenstein: The New Order,https://www.trueachievements.com/game/Wolfenstein-The-New-Order/achievements,xbox-one,"20 / 1,949","20 / 1,000",1 / 50,Owned,,,,14 Jan 19,,14 Jan 19
Hellblade: Senua's Sacrifice,https://www.trueachievements.com/game/Hellblade-Senuas-Sacrifice/achievements,xbox-one,"90 / 1,632","90 / 1,000",1 / 14,Owned,,,,13 Jan 19,,13 Jan 19
Tomb Raider: Definitive Edition,https://www.trueachievements.com/game/Tomb-Raider-Definitive-Edition/achievements,xbox-one,"596 / 2,449","440 / 1,000",24 / 50,Owned,,,,12 Mar 18,,13 Dec 18
HITMAN,https://www.trueachievements.com/game/HITMAN/achievements,xbox-one,311 / 665,200 / 300,11 / 17,Owned,,,,08 Aug 18,,12 Aug 18
Terraria,https://www.trueachievements.com/game/Terraria/achievements,xbox-one,"1,330 / 3,258","670 / 1,000",20 / 30,Owned,,,,22 Jun 18,,06 Aug 18
Dishonored Definitive Edition,https://www.trueachievements.com/game/Dishonored-Definitive-Edition/achievements,xbox-one,"4,423 / 6,049","1,365 / 1,640",63 / 80,Owned,,,,30 Jun 18,,17 Jul 18
Resident Evil 0,https://www.trueachievements.com/game/Resident-Evil-0/achievements,xbox-one,"984 / 2,958","445 / 1,000",24 / 47,Owned,,,,24 Jun 18,,24 Jun 18
A Way Out,https://www.trueachievements.com/game/A-Way-Out/achievements,xbox-one,"1,736 / 1,736","1,000 / 1,000",14 / 14,Owned,,,,29 Apr 18,21 Jun 18,21 Jun 18
Resident Evil Revelations 2,https://www.trueachievements.com/game/Resident-Evil-Revelations-2/achievements,xbox-one,"526 / 7,446","320 / 1,960",12 / 43,Owned,,,,16 Jun 18,,17 Jun 18
Madden NFL 18,https://www.trueachievements.com/game/Madden-NFL-18/achievements,xbox-one,"1,663 / 2,630","735 / 1,000",34 / 40,Owned,,,,28 Dec 17,,01 May 18
The Orange Box,https://www.trueachievements.com/game/The-Orange-Box/achievements,xbox-360,"1,050 / 2,619","565 / 1,000",65 / 99,Owned,,,,10 Dec 07,,19 Apr 18
Far Cry 5,https://www.trueachievements.com/game/Far-Cry-5/achievements,xbox-one,"842 / 1,810","630 / 1,000",27 / 50,Owned,,,,27 Mar 18,,18 Apr 18
Stardew Valley,https://www.trueachievements.com/game/Stardew-Valley/achievements,xbox-one,"436 / 3,166","290 / 1,000",20 / 40,Owned,,,,22 Mar 18,,15 Apr 18
Gears of War: Judgment,https://www.trueachievements.com/game/Gears-of-War-Judgment/achievements,xbox-360,"60 / 2,885","50 / 1,000",6 / 50,Owned,,,,04 Dec 17,,12 Apr 18
Saints Row IV: Re-Elected,https://www.trueachievements.com/game/Saints-Row-IV-Re-Elected/achievements,xbox-one,"89 / 2,527","80 / 1,200",7 / 70,Owned,,,,08 Apr 18,,10 Apr 18
The Elder Scrolls V: Skyrim Special Edition,https://www.trueachievements.com/game/The-Elder-Scrolls-V-Skyrim-Special-Edition/achievements,xbox-one,"2,076 / 3,192","1,040 / 1,550",53 / 75,Owned,,,,02 Mar 18,,16 Mar 18
RiME,https://www.trueachievements.com/game/Rime/achievements,xbox-one,"79 / 1,752","50 / 1,000",2 / 31,Owned,,,,13 Mar 18,,13 Mar 18
Sunset Overdrive,https://www.trueachievements.com/game/Sunset-Overdrive/achievements,xbox-one,"40 / 2,689","40 / 1,000",2 / 64,Owned,,,,12 Mar 18,,12 Mar 18
Max: The Curse of Brotherhood,https://www.trueachievements.com/game/Max-The-Curse-of-Brotherhood/achievements,xbox-one,"105 / 1,862","75 / 1,000",4 / 36,Owned,,,,13 Feb 18,,12 Mar 18
Mass Effect 3,https://www.trueachievements.com/game/Mass-Effect-3/achievements,xbox-360,"2,387 / 2,387","1,550 / 1,550",68 / 68,Owned,,,,09 Mar 12,07 Jul 22,04 Mar 18
LIMBO,https://www.trueachievements.com/game/LIMBO/achievements,xbox-one,"280 / 2,179","210 / 1,000",3 / 13,Owned,,,2 hrs 12 mins,01 Mar 18,,02 Mar 18
Sherlock Holmes: The Devil's Daughter,https://www.trueachievements.com/game/Sherlock-Holmes-The-Devils-Daughter/achievements,xbox-one,"1,454 / 1,454","1,000 / 1,000",25 / 25,Owned,,,,18 Jan 18,18 Feb 18,18 Feb 18
BioShock Infinite: The Complete Edition,https://www.trueachievements.com/game/BioShock-Infinite-Xbox-One/achievements,xbox-one,"1,212 / 4,363","640 / 1,670",41 / 80,Owned,,,,15 Jan 18,,18 Jan 18
