game_title,game_url,game_platform,ta_score,gs_score,achievements_score,ownership,play_status,contests,time_played,started,completed,last_win
Saints Row: The Third,https://www.trueachievements.com/game/Saints-Row-The-Third/achievements,xbox-360,"41 / 1,680","40 / 1,000",3 / 50,Owned,,,,11 Mar 12,,25 Apr 18
Skate 3,https://www.trueachievements.com/game/Skate-3/achievements,xbox-360,"279 / 3,511","190 / 1,000",11 / 47,Owned,,,,31 Jan 14,,25 Apr 18
FIFA 15 (Xbox 360),https://www.trueachievements.com/game/FIFA-15-Xbox-360/achievements,xbox-360,"720 / 1,957","470 / 1,000",16 / 38,Owned,,,,22 May 15,,17 Sep 16
Red Dead Redemption,https://www.trueachievements.com/game/Red-Dead-Redemption/achievements,xbox-360,"35 / 2,102","30 / 1,000",3 / 48,Owned,,,,13 Mar 16,,16 Sep 16
The Walking Dead (Xbox 360),https://www.trueachievements.com/game/The-Walking-Dead-Xbox-360/achievements,xbox-360,280 / 354,240 / 300,20 / 24,Owned,,,,17 Oct 15,,10 Sep 16
UFC Undisputed 3,https://www.trueachievements.com/game/UFC-Undisputed-3/achievements,xbox-360,"677 / 3,831","425 / 1,000",13 / 39,Owned,,,,31 Mar 12,,28 Aug 16
Deus Ex: Human Revolution,https://www.trueachievements.com/game/Deus-Ex-Human-Revolution/achievements,xbox-360,"10 / 2,280","10 / 1,000",2 / 49,Owned,,,,31 Jan 16,,12 Aug 16
Minecraft: Xbox 360 Edition,https://www.trueachievements.com/game/Minecraft-Xbox-360/achievements,xbox-360,"209 / 2,105","185 / 1,000",13 / 50,Owned,,,,08 May 16,,03 Aug 16
Battlefield Hardline (Xbox 360),https://www.trueachievements.com/game/Battlefield-Hardline-Xbox-360/achievements,xbox-360,"196 / 2,073","175 / 1,000",8 / 40,Owned,,,,05 Jun 15,,30 Apr 16
Call of Duty: Black Ops,https://www.trueachievements.com/game/Call-of-Duty-Black-Ops/achievements,xbox-360,"42 / 1,891","35 / 1,000",3 / 50,Owned,,,,21 Dec 22,,14 Jul 15
FIFA 14 (Xbox 360),https://www.trueachievements.com/game/FIFA-14-Xbox-360/achievements,xbox-360,"489 / 1,919","325 / 1,000",17 / 43,Owned,,,,06 Dec 13,,17 Aug 14
Mercenaries 2: World in Flames,https://www.trueachievements.com/game/Mercenaries-2/achievements,xbox-360,"353 / 1,949","305 / 1,000",15 / 40,Owned,,,,06 Mar 14,,09 Mar 14
Far Cry 2,https://www.trueachievements.com/game/Far-Cry-2/achievements,xbox-360,"20 / 4,298","20 / 1,000",2 / 48,Owned,,,,08 Mar 14,,08 Mar 14
Operation Flashpoint: Dragon Rising,https://www.trueachievements.com/game/Operation-Flashpoint-Dragon-Rising/achievements,xbox-360,"42 / 2,664","40 / 1,000",2 / 36,Owned,,,,07 Mar 14,,07 Mar 14
FIFA 13,https://www.trueachievements.com/game/FIFA-13/achievements,xbox-360,"638 / 2,068","420 / 1,000",21 / 48,Owned,,,,18 Feb 13,,06 Dec 13
Call of Duty: Modern Warfare 3,https://www.trueachievements.com/game/Modern-Warfare-3/achievements,xbox-360,"810 / 1,975","520 / 1,000",29 / 50,Owned,,,,25 Feb 12,,13 Sep 12
FIFA 12,https://www.trueachievements.com/game/FIFA-12/achievements,xbox-360,"869 / 2,056","535 / 1,000",21 / 45,Owned,,,,02 Mar 12,,23 Jul 12
Assassin's Creed II,https://www.trueachievements.com/game/Assassins-Creed-2/achievements,xbox-360,"127 / 1,253","120 / 1,000",7 / 50,Owned,,,,07 May 12,,12 Jun 12
Test Drive Unlimited 2,https://www.trueachievements.com/game/Test-Drive-Unlimited-2/achievements,xbox-360,"5 / 3,044","5 / 1,000",1 / 47,Owned,,,,19 May 12,,19 May 12
L.A. Noire (Xbox 360),https://www.trueachievements.com/game/LA-Noire-Xbox-360/achievements,xbox-360,"656 / 1,762","505 / 1,000",25 / 40,Owned,,,,09 Feb 12,,24 Apr 12
FIFA Street,https://www.trueachievements.com/game/EA-SPORTS-FIFA-Street/achievements,xbox-360,"327 / 4,005","225 / 1,000",12 / 34,Owned,,,,26 Mar 12,,29 Mar 12
Mafia II,https://www.trueachievements.com/game/Mafia-II/achievements,xbox-360,"893 / 2,959","710 / 1,500",35 / 67,Owned,,,,04 Mar 12,,04 Mar 12
NCIS,https://www.trueachievements.com/game/NCIS-Game/achievements,xbox-360,"1,055 / 1,055","1,000 / 1,000",26 / 26,Owned,,,,21 Dec 22,21 Dec 22,01 Nov 11
